store;website;sku;price;special_from_date;special_to_date;special_price
admin;base;G1F068DMLAD81OC;429.75;30/12/99;30/12/99;.00
admin;base;G1F068MCEONIC;429.75;30/12/99;30/12/99;.00
admin;base;G1F069MTN41OC;289.26;30/12/99;30/12/99;.00
admin;base;G1F084JMXCO0;570.25;30/12/99;30/12/99;.00
admin;base;G1F319JMTD00O;296.69;;;
admin;base;G1F352JMTD00OC;569.42;;;
admin;base;G1F354JMTD00O;491.74;;;
admin;base;G1F356JMXD0OC;260.33;;;
admin;base;G1F402JMTD00OC;178.51;;;
admin;base;G1F463JMXDCO0;232.23;;;
admin;base;G24975DMT1D00H;75.21;30/12/99;30/12/99;.00
admin;base;G24975MT1D00H;99.17;;;
admin;base;G24978DJMXD81OH;132.23;30/12/99;30/12/99;.00
admin;base;G24980DMT1D00H;81.82;30/12/99;30/12/99;.00
admin;base;G2D475JMT00O;181.82;30/12/99;30/12/99;.00
admin;base;G2D539DJMXD86O;223.14;30/12/99;30/12/99;.00
admin;base;G2D748DJMXD01O;161.16;30/12/99;30/12/99;.00
admin;base;G2D966MT100O;239.67;30/12/99;30/12/99;.00
admin;base;G2D994JMSD41OC;174.38;;;
admin;base;G2E533DJMTD00OC;139.67;30/12/99;30/12/99;.00
admin;base;G2E533JMTD00OC;139.67;;;
admin;base;G2E630JMTD00OC;206.61;;;
admin;base;G2F036JMT00O;421.49;30/12/99;30/12/99;.00
admin;base;G2F061JMTD00O;232.23;;;
admin;base;G2F061JMXK6LO;314.05;;;
admin;base;G2F062JMTD00O;206.61;;;
admin;base;G2F065DJMTD00OC;82.64;30/12/99;30/12/99;.00
admin;base;G2F078JMX0OC;264.46;30/12/99;30/12/99;.00
admin;base;G2F081JMX0OC;206.61;30/12/99;30/12/99;.00
admin;base;G2F085JMT00O;206.61;30/12/99;30/12/99;.00
admin;base;G2F091MTN41O;140.50;30/12/99;30/12/99;.00
admin;base;G2F305JMXD0OC;135.54;;;
admin;base;G2F466JMXDCO0;197.52;;;
admin;base;G2F491JMSD41OC;322.31;;;
admin;base;G2F491JMSKM2LC;322.31;;;
admin;base;G54697DMT1D00O;239.67;30/12/99;30/12/99;.00
admin;base;G54712DMT1D00H;140.50;30/12/99;30/12/99;.00
admin;base;G54845MT100O*;256.20;30/12/99;30/12/99;.00
admin;base;G54845MT1D00O;255.37;;;
admin;base;G55197JMS41O;280.99;30/12/99;30/12/99;.00
admin;base;G55197JMSK18O;314.05;30/12/99;30/12/99;.00
admin;base;G55361JMT00O;181.82;30/12/99;30/12/99;.00
admin;base;G55870JMT00O;206.61;;;
admin;base;G5D495DJMTD00O;214.88;30/12/99;30/12/99;.00
admin;base;G5D995DJMTD00OC;157.02;30/12/99;30/12/99;.00
admin;base;G5D995DJMTD00OP;157.02;30/12/99;30/12/99;.00
admin;base;G5E011DJMXD01O;147.93;30/12/99;30/12/99;.00
admin;base;G5E011JMXD01O;147.93;;;
admin;base;G5E530JMT00OC;223.14;30/12/99;30/12/99;.00
admin;base;G5E530JMTD00OC;223.14;;;
admin;base;G5E544JMTD00OC;75.21;;;
admin;base;G5F086JMXCO0;256.20;30/12/99;30/12/99;.00
admin;base;G5F174DJMTD00O;133.06;30/12/99;30/12/99;.00
admin;base;G5F489JMSKM2LC;240.50;;;
admin;base;G61069BLACK;82.64;18/01/16;31/12/50;66.12
admin;base;G6E989JMT00OC;115.70;30/12/99;30/12/99;.00
admin;base;G6E990JMT00OC;148.76;30/12/99;30/12/99;.00
admin;base;G6F490JMSKM2LC;404.13;;;
admin;base;G74686DMT1D00K;123.97;30/12/99;30/12/99;.00
admin;base;G74686MT100H;123.97;30/12/99;30/12/99;.00
admin;base;G74971DMT1D00H;173.55;30/12/99;30/12/99;.00
admin;base;G74973MT100H;165.29;;;
admin;base;G75198DJMSD41O;330.58;30/12/99;30/12/99;.00
admin;base;G75198JMS41O;330.58;;;
admin;base;G75871JMT00O;206.61;;;
admin;base;G8 MULTIBABY;103.31;30/12/99;30/12/99;.00
admin;base;GA100GD9AER;106.61;30/12/99;30/12/99;.00
admin;base;GA110GD9AER;123.14;30/12/99;30/12/99;.00
admin;base;GA200GD9AER;164.46;30/12/99;30/12/99;.00
admin;base;GA300GD9AER;139.67;30/12/99;30/12/99;.00
admin;base;GA4002AER;106.61;30/12/99;30/12/99;.00
admin;base;GA4004AER;106.61;30/12/99;30/12/99;.00
admin;base;GALAXY ORANGE;468.60;10/08/15;31/12/50;234.71
admin;base;GALAXY ROSE;468.60;10/08/15;31/12/50;234.71
admin;base;GALAXY1301504;200.83;30/12/99;30/12/99;.00
admin;base;GALAXYSEQUINS B;401.65;10/08/15;31/12/50;200.83
admin;base;GALAXYSEQUINS R;401.65;10/08/15;31/12/50;200.83
admin;base;GBA4001A9ER;148.76;30/12/99;30/12/99;.00
admin;base;GBA4002AER;148.76;30/12/99;30/12/99;.00
admin;base;GBA4004AER;148.76;30/12/99;30/12/99;.00
admin;base;GC001;375.21;30/12/99;30/12/99;.00
admin;base;GC001L;137.19;30/12/99;30/12/99;.00
admin;base;GC0156S22427100;123.97;18/01/15;31/12/50;86.78
admin;base;GC0156S22427900;123.97;18/01/15;31/12/50;86.78
admin;base;GC05015S2265001;363.64;18/01/16;31/12/50;181.82
admin;base;GC0523S21058100;177.69;18/01/16;31/12/50;89.26
admin;base;GC0533S21058858;190.08;18/01/16;31/12/50;95.04
admin;base;GC0533S21058900;190.08;18/01/16;31/12/50;95.04
admin;base;GC0534S21058900;243.80;18/01/16;31/12/50;122.31
admin;base;GC076622427900;136.36;18/01/16;31/12/50;68.60
admin;base;GC0771S20694100;111.57;30/12/99;30/12/99;.00
admin;base;GC0774S20694100;111.57;30/12/99;30/12/99;.00
admin;base;GC0777S22146857;157.02;30/12/99;30/12/99;.00
admin;base;GD002722427100;148.76;18/01/16;31/12/50;74.38
admin;base;GD003022427100;123.97;18/01/16;31/12/50;61.98
admin;base;GD003322427100;169.42;18/01/16;31/12/50;85.12
admin;base;GD004620694244;136.36;18/01/16;31/12/50;68.60
admin;base;GD004720694172;136.36;18/01/16;31/12/50;68.60
admin;base;GD004720694485;136.36;18/01/16;31/12/50;68.60
admin;base;GD004720694517;136.36;18/01/16;31/12/50;68.60
admin;base;GD004820694520;123.97;18/01/16;31/12/50;61.98
admin;base;GD004820694534;123.97;18/01/16;31/12/50;61.98
admin;base;GD006322146857M;181.82;18/01/16;31/12/50;90.91
admin;base;GD006422146857M;157.02;18/01/16;31/12/50;78.51
admin;base;GD006821600900;148.76;18/01/16;31/12/50;74.38
admin;base;GD0074S22427520;136.36;30/12/99;30/12/99;.00
admin;base;GD0074S22427912;136.36;30/12/99;30/12/99;.00
admin;base;GD0082S22255911;169.42;30/12/99;30/12/99;.00
admin;base;GD0083S22255910;157.02;30/12/99;30/12/99;.00
admin;base;GD0087S22427100;148.76;30/12/99;30/12/99;.00
admin;base;GD0088S22427100;148.76;30/12/99;30/12/99;.00
admin;base;GD0091S22427900;148.76;30/12/99;30/12/99;.00
admin;base;GD0097S22427900;123.97;30/12/99;30/12/99;.00
admin;base;GD0103S22427100;123.97;30/12/99;30/12/99;.00
admin;base;GD0116S22507100;136.36;30/12/99;30/12/99;.00
admin;base;GD0260S22240860;247.93;18/01/16;31/12/50;123.97
admin;base;GD0276S20694100;103.31;18/01/16;31/12/50;52.07
admin;base;GD0280S20694482;123.97;18/01/16;31/12/50;61.98
admin;base;GD0288S20694900;413.22;18/01/16;31/12/50;206.61
admin;base;GD0290S22507100;202.48;18/01/16;31/12/50;101.65
admin;base;GD0306S22427100;123.97;18/01/16;31/12/50;61.98
admin;base;GD0307S22427100;123.97;18/01/16;31/12/50;61.98
admin;base;GD0307S22427900;123.97;18/01/16;31/12/50;61.98
admin;base;GD0308S22427100;136.36;18/01/16;31/12/50;68.60
admin;base;GDX6900AL2ER;147.93;30/12/99;30/12/99;.00
admin;base;GDX6900CM5ER;123.14;30/12/99;30/12/99;.00
admin;base;GDX6900CM8ER;123.14;30/12/99;30/12/99;.00
admin;base;GDX6900GD9ER;106.61;30/12/99;30/12/99;.00
admin;base;GDX6900MNM1ER;147.93;30/12/99;30/12/99;.00
admin;base;GEOMETRICAQUA;500.00;30/12/99;30/12/99;.00
admin;base;GEOMETRICBLUE;500.00;30/12/99;30/12/99;.00
admin;base;GF8230E9CR;412.40;30/12/99;30/12/99;.00
admin;base;GGZL3342701;1028.93;30/12/99;30/12/99;.00
admin;base;GGZM4870064;1875.21;30/12/99;30/12/99;.00
admin;base;GGZN3180140;1250.41;30/12/99;30/12/99;.00
admin;base;GJ0001S20299248;87.60;18/01/16;31/12/50;43.80
admin;base;GL40051895081;409.09;18/01/16;31/12/50;204.96
admin;base;GMAS110VK9AER;131.40;30/12/99;30/12/99;.00
admin;base;GMASTER1 2008A;409.09;30/12/99;30/12/99;.00
admin;base;GMASTER1 2008B;409.09;30/12/99;30/12/99;.00
admin;base;GMASTER4 2060B;677.69;30/12/99;30/12/99;.00
admin;base;GMDS6900F1ER;123.14;30/12/99;30/12/99;.00
admin;base;GOLDFISH BLACK;152.07;30/12/99;30/12/99;.00
admin;base;GOLDFISH MINT;152.07;30/12/99;30/12/99;.00
admin;base;GOLDFISH PINK;152.07;30/12/99;30/12/99;.00
admin;base;GP01MULTIBLUE;454.55;18/01/15;31/12/50;318.18
admin;base;GP027515089900;1318.18;18/01/16;31/12/50;659.50
admin;base;GP5872JMT00O;174.38;;;
admin;base;GPF322JMTD00OC;206.61;30/12/99;30/12/99;.00
admin;base;GPN2;195.04;30/12/99;30/12/99;.00
admin;base;GRANDCRU 2058B ;446.28;30/12/99;30/12/99;.00
admin;base;GREEK;242.98;30/12/99;30/12/99;.00
admin;base;GRIM03;5206.61;01/01/05;31/12/50;2603.31
admin;base;GS01NATURALWHIT;702.48;18/01/15;31/12/50;491.74
admin;base;GS01TRICONATURA;702.48;18/01/15;31/12/50;491.74
admin;base;GU0025STJ183961;537.19;18/01/16;31/12/50;268.60
admin;base;GU005425030100;334.71;18/01/16;31/12/50;167.77
admin;base;GU0068S22685100;223.14;30/12/99;30/12/99;.00
admin;base;GU0068S22685304;223.14;30/12/99;30/12/99;.00
admin;base;GU007825030100;268.60;18/01/16;31/12/50;134.71
admin;base;GU007925030100;202.48;18/01/16;31/12/50;101.65
admin;base;GU0080S25030900;202.48;18/01/16;31/12/50;101.65
admin;base;GU008425030527;157.02;18/01/16;31/12/50;78.51
admin;base;GU008625030527;268.60;18/01/16;31/12/50;134.71
admin;base;GU008825257855M;202.48;18/01/16;31/12/50;101.65
admin;base;GU0107S25147854;268.60;18/01/16;31/12/50;134.71
admin;base;GU0115S25030100;202.48;30/12/99;30/12/99;.00
admin;base;GU0116S25148858;326.45;18/01/16;31/12/50;163.64
admin;base;GU0117S25148858;413.22;18/01/16;31/12/50;206.61
admin;base;GU0118S25030100;202.48;18/01/16;31/12/50;101.65
admin;base;GUSTLF61BASALT;276.86;30/12/99;30/12/99;.00
admin;base;GUSTLF65NAVY;276.86;30/12/99;30/12/99;.00
admin;base;GUSTLF9GOLD;276.86;30/12/99;30/12/99;.00
admin;base;GV08MULTIBLACK;429.75;18/01/15;31/12/50;300.83
admin;base;GV08MULTIPURPLE;421.49;18/01/15;31/12/50;295.04
admin;base;GWB;246.28;30/12/99;30/12/99;.00
admin;base;H11151010001;758.68;18/01/16;31/12/50;379.34
admin;base;H11254989001;1640.50;15/06/15;31/12/50;820.66
admin;base;H15A19239653;264.46;18/01/16;31/12/50;132.23
admin;base;H15J00174410;147.93;18/01/16;31/12/50;74.38
admin;base;H15J00776653;147.93;18/01/16;31/12/50;74.38
admin;base;H15J00874350;147.93;18/01/16;31/12/50;74.38
admin;base;H15J10280653;79.34;18/01/16;31/12/50;39.67
admin;base;H15J30074099;124.79;18/01/16;31/12/50;62.81
admin;base;H15J30074410;115.70;18/01/16;31/12/50;57.85
admin;base;H15K0402291;206.61;18/01/16;31/12/50;103.31
admin;base;H15K2609009;214.88;18/01/16;31/12/50;107.44
admin;base;H15OW2936653;232.23;18/01/16;31/12/50;116.53
admin;base;H15S0794100;214.88;18/01/16;31/12/50;107.44
admin;base;H15S0794357;214.88;18/01/16;31/12/50;107.44
admin;base;H15S0794422;214.88;18/01/16;31/12/50;107.44
admin;base;H15S0794626;214.88;18/01/16;31/12/50;107.44
admin;base;H15T0957202;147.93;18/01/16;31/12/50;74.38
admin;base;H15V0918202;809.92;18/01/16;31/12/50;404.96
admin;base;H28154875511;1023.97;15/06/15;31/12/50;512.40
admin;base;HA0828S1539602;570.25;18/01/16;31/12/50;285.12
admin;base;HA4001F013085;214.88;18/01/16;31/12/50;107.44
admin;base;HA4001F014066;214.88;18/01/16;31/12/50;107.44
admin;base;HA4001F015130;214.88;18/01/16;31/12/50;107.44
admin;base;HANQ3NFELTA1510;487.60;18/01/16;31/12/50;390.08
admin;base;HANQ3NFELTA1539;487.60;18/01/16;31/12/50;390.08
admin;base;HAPPYBUDA;509.09;30/12/99;30/12/99;.00
admin;base;HBA21087VC30;780.99;18/01/15;31/12/50;547.11
admin;base;HBA22087VC30;814.88;18/01/15;31/12/50;571.07
admin;base;HBL179A52A0999;1071.07;18/01/15;31/12/50;750.41
admin;base;HBM0902PEARL;210.74;18/01/16;31/12/50;105.79
admin;base;HC1BSHEAVYBCHOC;136.36;30/12/99;30/12/99;.00
admin;base;HC1BSHEAVYBLKGO;136.36;30/12/99;30/12/99;.00
admin;base;HC1BSHEAVYLAPIS;136.36;30/12/99;30/12/99;.00
admin;base;HC1BSHEAVYLINEN;136.36;30/12/99;30/12/99;.00
admin;base;HC1BSHEAVYPBLUE;136.36;30/12/99;30/12/99;.00
admin;base;HC1BSHEAVYWHIGO;136.36;30/12/99;30/12/99;.00
admin;base;HC2BHEAVYDIRT;166.94;18/01/15;31/12/50;117.36
admin;base;HC2BHEAVYGOLD;176.03;18/01/15;31/12/50;123.97
admin;base;HC2BHEAVYTAR;166.94;18/01/15;31/12/50;117.36
admin;base;HC2BHEAVYZINC;176.03;18/01/15;31/12/50;123.97
admin;base;HC2BMILITARY;176.03;;;
admin;base;HC2CBLACK;149.59;18/01/15;31/12/50;104.96
admin;base;HC2CPIP1ARMY;220.66;18/01/15;31/12/50;154.55
admin;base;HC2CPIP1MGREY;220.66;18/01/15;31/12/50;154.55
admin;base;HC2CPIP2BLACK;220.66;18/01/15;31/12/50;154.55
admin;base;HC2CPIPBLACK;220.66;18/01/15;31/12/50;154.55
admin;base;HC2CTAR;153.72;18/01/15;31/12/50;108.26
admin;base;HC2CZINC;174.38;18/01/15;31/12/50;122.31
admin;base;HC71SLBLACK;156.20;;;
admin;base;HCMA027WV017813;2726.45;18/01/16;31/12/50;1363.64
admin;base;HCO560689908;1975.21;18/01/15;31/12/50;1382.64
admin;base;HCO63L0740999;3264.46;18/01/15;31/12/50;2285.12
admin;base;HCO66A53A0999;1198.35;18/01/15;31/12/50;838.84
admin;base;HCR0060PL027520;2395.87;18/01/16;31/12/50;1198.35
admin;base;HCU1LINEN;111.57;;;
admin;base;HCU2BITTER;120.66;;;
admin;base;HCU2BLACK;120.66;;;
admin;base;HCU2WHITE;120.66;;;
admin;base;HD40951723085;322.31;18/01/16;31/12/50;161.16
admin;base;HEXCEL CLE/SLV;218.18;30/12/99;30/12/99;.00
admin;base;HG001025030900;413.22;15/06/15;31/12/50;206.61
admin;base;HG001425254900;471.07;18/01/16;31/12/50;235.54
admin;base;HG001522563962;1830.58;18/01/16;31/12/50;915.70
admin;base;HGASK;173.55;30/12/99;30/12/99;.00
admin;base;HGBLA;173.55;30/12/99;30/12/99;.00
admin;base;HGCLE;173.55;30/12/99;30/12/99;.00
admin;base;HGGES;173.55;30/12/99;30/12/99;.00
admin;base;HGMUR;173.55;30/12/99;30/12/99;.00
admin;base;HGSKA;173.55;30/12/99;30/12/99;.00
admin;base;HILLSS15;670.25;15/06/15;31/12/50;335.54
admin;base;HIROTO035;92.56;30/12/99;30/12/99;.00
admin;base;HIROTO037;106.61;30/12/99;30/12/99;.00
admin;base;HIROTO039;92.56;30/12/99;30/12/99;.00
admin;base;HMA3970960880;368.60;18/01/15;31/12/50;258.68
admin;base;HMA3970960889;368.60;18/01/15;31/12/50;258.68
admin;base;HMA4220989901;455.37;18/01/15;31/12/50;319.01
admin;base;HMA42337A9901;466.12;18/01/15;31/12/50;326.45
admin;base;HMA424098VC30;325.62;18/01/15;31/12/50;228.10
admin;base;HMA4250980999;566.94;18/01/15;31/12/50;397.52
admin;base;HMA4280989901;413.22;18/01/15;31/12/50;289.26
admin;base;HOLMES SILVER;159.50;30/12/99;30/12/99;.00
admin;base;HON0PL18;155.37;;;
admin;base;HP01;104.13;15/10/13;31/12/50;78.51
admin;base;HPA1820520999;325.62;18/01/15;31/12/50;228.10
admin;base;HPA184A52A0999;442.15;18/01/15;31/12/50;309.92
admin;base;HPA186L0750999;1095.87;18/01/15;31/12/50;767.77
admin;base;HRS0001CLF00110;1066.12;18/01/16;31/12/50;533.06
admin;base;HRS0001CLF00190;1066.12;18/01/16;31/12/50;533.06
admin;base;HSH1770570100;190.08;18/01/15;31/12/50;133.06
admin;base;HSH179A57A0999;292.56;18/01/15;31/12/50;204.96
admin;base;HSH18257B9901;276.86;18/01/15;31/12/50;194.21
admin;base;HSH183A0570199;242.98;18/01/15;31/12/50;170.25
admin;base;HSNL0794AV126;455.37;18/01/15;31/12/50;319.01
admin;base;HSNL0794BV125;455.37;18/01/15;31/12/50;319.01
admin;base;HSU24065V101;1363.64;18/01/15;31/12/50;954.55
admin;base;HTS173E62D0999;735.54;18/01/15;31/12/50;514.88
admin;base;HTS176B0780199;185.12;18/01/15;31/12/50;129.75
admin;base;HTS176B0789901;185.12;18/01/15;31/12/50;129.75
admin;base;HTS176F85B0999;392.56;18/01/15;31/12/50;275.21
admin;base;HUNTER GLD/BLK;267.77;30/12/99;30/12/99;.00
admin;base;HUNTER GLD/BLUE;255.37;30/12/99;30/12/99;.00
admin;base;HURRICANE22025A;292.56;30/12/99;30/12/99;.00
admin;base;HURRICANE22025C;292.56;30/12/99;30/12/99;.00
admin;base;HV04BLACKNATURA;966.94;18/01/15;31/12/50;676.86
admin;base;HV04MULTIBLACK;1066.12;18/01/15;31/12/50;746.28
admin;base;HV61MULTIBLUE;628.10;18/01/15;31/12/50;439.67
admin;base;HV61TRICOPETROL;628.10;18/01/15;31/12/50;439.67
admin;base;HVE157A53AVC61;1033.06;18/01/15;31/12/50;723.14
admin;base;HVE163L071VC30;2474.38;18/01/15;31/12/50;1732.23
admin;base;HVE164A69D9901;1033.06;18/01/15;31/12/50;723.14
admin;base;HVE164P93A9901;1236.36;18/01/15;31/12/50;866.12
admin;base;HX03BLACK;511.57;15/06/15;31/12/50;256.20
admin;base;I11015;61.98;30/12/99;30/12/99;.00
admin;base;I11025;82.64;30/12/99;30/12/99;.00
admin;base;I15010;51.24;30/12/99;30/12/99;.00
admin;base;I15012;48.76;30/12/99;30/12/99;.00
admin;base;I15020;85.12;30/12/99;30/12/99;.00
admin;base;I15022;77.69;30/12/99;30/12/99;.00
admin;base;I18010;53.72;30/12/99;30/12/99;.00
admin;base;I18020;79.34;30/12/99;30/12/99;.00
admin;base;I18050;87.60;30/12/99;30/12/99;.00
admin;base;I19021;81.82;30/12/99;30/12/99;.00
admin;base;I19520;80.99;30/12/99;30/12/99;.00
admin;base;I39021;127.27;30/12/99;30/12/99;.00
admin;base;I42010;59.50;30/12/99;30/12/99;.00
admin;base;I42020;76.86;30/12/99;30/12/99;.00
admin;base;I47020;71.90;30/12/99;30/12/99;.00
admin;base;I47040;80.99;30/12/99;30/12/99;.00
admin;base;I47500;99.17;30/12/99;30/12/99;.00
admin;base;I48510;68.60;30/12/99;30/12/99;.00
admin;base;I48550;102.48;30/12/99;30/12/99;.00
admin;base;I50004001BRONZO;950.41;18/01/16;31/12/50;475.21
admin;base;I50005001BRONZO;867.77;18/01/16;31/12/50;433.88
admin;base;I50028001NERO;433.88;18/01/16;31/12/50;217.36
admin;base;I50075002NERO;950.41;18/01/16;31/12/50;475.21
admin;base;I50086002TORO;491.74;18/01/16;31/12/50;246.28
admin;base;I50099001NERO;619.83;18/01/16;31/12/50;309.92
admin;base;I50105001FIAMMA;950.41;18/01/16;31/12/50;475.21
admin;base;I57035002NERO;987.60;18/01/16;31/12/50;494.21
admin;base;I89020;62.81;30/12/99;30/12/99;.00
admin;base;IAU517003NERO;384.30;18/01/16;31/12/50;192.56
admin;base;IAU523NERO;384.30;18/01/16;31/12/50;192.56
admin;base;IBU512005NERO;1152.89;30/12/99;30/12/99;.00
admin;base;ICRB5SEIB09861;79.34;30/12/99;30/12/99;.00
admin;base;ICRB5SEIB09901;79.34;15/06/15;31/12/50;39.67
admin;base;ICRB5SEIB09902;79.34;15/06/15;31/12/50;39.67
admin;base;ICRB5SEIB10891;79.34;15/06/15;31/12/50;39.67
admin;base;ICRB5SEIB10921;79.34;15/06/15;31/12/50;39.67
admin;base;IGALA1301495;271.90;30/12/99;30/12/99;.00
admin;base;IN02PLASPPLATIN;401.65;15/06/15;31/12/50;241.32
admin;base;IN16ISISPGOLD;334.71;15/06/15;31/12/50;200.83
admin;base;INDIANSUMMER;206.61;30/12/99;30/12/99;.00
admin;base;IP6002BLUE;35.54;15/06/15;31/12/50;18.18
admin;base;IP6006MICKEY;33.88;18/01/16;31/12/50;23.97
admin;base;IP6007MICKEY;33.88;18/01/16;31/12/50;23.97
admin;base;IPH5CRO07;277.69;30/12/99;30/12/99;.00
admin;base;IPH5CRO26;277.69;30/12/99;30/12/99;.00
admin;base;IPH5OST10;176.03;30/12/99;30/12/99;.00
admin;base;IPH5OST13;176.03;30/12/99;30/12/99;.00
admin;base;IS023021000;74.38;;;
admin;base;IS024009000;74.38;;;
admin;base;IS025044000;74.38;;;
admin;base;IS026009000;74.38;;;
admin;base;IS027021000;74.38;;;
admin;base;IS028071000;74.38;;;
admin;base;ISABEL;277.69;18/01/15;31/12/50;195.04
admin;base;ISIDE;161.16;;;
admin;base;IT40043373085;49.59;;;
admin;base;IU5033NERO;739.67;18/01/16;31/12/50;370.25
admin;base;IU5054NERO;618.18;18/01/16;31/12/50;309.09
admin;base;J01059362002;204.96;;;
admin;base;J011855201555;658.68;18/01/16;31/12/50;329.75
admin;base;J01819011222;245.45;;;
admin;base;J02065265J1888;265.29;18/01/16;31/12/50;133.06
admin;base;J02075235J1001;219.01;18/01/16;31/12/50;109.92
admin;base;J03019362002;204.96;;;
admin;base;J03025229A1084;300.83;18/01/16;31/12/50;150.41
admin;base;J03095229J1555;205.79;18/01/16;31/12/50;103.31
admin;base;J041555461555;1383.47;18/01/16;31/12/50;691.74
admin;base;J04169372002;328.10;;;
admin;base;J041805341001;576.03;;;
admin;base;J041855441002;1557.85;18/01/16;31/12/50;779.34
admin;base;J042255331555;1111.57;18/01/16;31/12/50;556.20
admin;base;J042355331555;1557.85;18/01/16;31/12/50;779.34
admin;base;J042455341002;490.91;18/01/16;31/12/50;245.45
admin;base;J042455341555;490.91;18/01/16;31/12/50;245.45
admin;base;J043655541555;1060.33;18/01/16;31/12/50;530.58
admin;base;J04819011313;442.15;;;
admin;base;J051255551555;1606.61;18/01/16;31/12/50;803.31
admin;base;J06245250J1555;709.92;18/01/16;31/12/50;355.37
admin;base;J070205401002;123.14;;;
admin;base;J070305401002;123.14;;;
admin;base;J07039231555;107.44;;;
admin;base;J07075240J1555;133.88;18/01/16;31/12/50;66.94
admin;base;J08819011062;182.64;;;
admin;base;J09019011222;328.10;;;
admin;base;J09029011062;388.43;;;
admin;base;J092055010555;468.60;18/01/16;31/12/50;234.71
admin;base;J17019372002;245.45;;;
admin;base;J170205271555;576.03;;;
admin;base;J17085266J1888;334.71;18/01/16;31/12/50;167.77
admin;base;J31049852002;410.74;;;
admin;base;JA70192561P1537;1648.76;15/06/15;31/12/50;824.79
admin;base;JAGUAR 717-210;159.50;30/12/99;30/12/99;.00
admin;base;JANISF65NAVYBLU;276.86;30/12/99;30/12/99;.00
admin;base;JANISF9GOLD;276.86;30/12/99;30/12/99;.00
admin;base;JANISF9GOLDAZUR;276.86;30/12/99;30/12/99;.00
admin;base;JASMINE;262.81;18/01/15;31/12/50;184.30
admin;base;JB11BLACKSILVER;735.54;18/01/15;31/12/50;514.88
admin;base;JE0003HOTPINK;1059.50;18/01/15;31/12/50;742.15
admin;base;JE0069ORANGE;1142.15;18/01/15;31/12/50;800.00
admin;base;JE0086ABALONE;1409.09;18/01/15;31/12/50;986.78
admin;base;JE0094REDTIEDYE;1059.50;18/01/15;31/12/50;742.15
admin;base;JE0102MICAOBSID;1142.15;18/01/15;31/12/50;800.00
admin;base;JEANETTE49;90.91;15/06/15;31/12/50;54.55
admin;base;JK107BBBLACK;606.61;30/12/99;30/12/99;.00
admin;base;JK10BLACK;506.61;18/01/15;31/12/50;355.37
admin;base;JK200BEREDGOLD;890.08;18/01/15;31/12/50;623.14
admin;base;JK200BESMOKEGRE;890.08;18/01/15;31/12/50;623.14
admin;base;JK27BLACK;1524.79;15/06/15;31/12/50;914.88
admin;base;JK502TSWHITE;624.79;;;
admin;base;JKT169BNAVY;658.68;;;
admin;base;JL406 BLRD;136.36;30/12/99;30/12/99;.00
admin;base;JL406 BROG;164.46;30/12/99;30/12/99;.00
admin;base;JM-B003-051;817.36;20/06/14;31/12/50;409.09
admin;base;JM-K101-051;989.26;20/06/14;31/12/50;495.04
admin;base;JM-K102-051;1008.26;20/06/14;31/12/50;504.13
admin;base;JM03;112.40;30/12/99;30/12/99;.00
admin;base;JM04;112.40;30/12/99;30/12/99;.00
admin;base;JOLILADYMT1;208.26;30/12/99;30/12/99;.00
admin;base;JOLILADYPD1;208.26;30/12/99;30/12/99;.00
admin;base;JOLILADYWRD1;208.26;30/12/99;30/12/99;.00
admin;base;JOSEPHINE FUME;3140.50;01/01/05;31/12/50;1570.25
admin;base;JOSG-SB;104.96;30/12/99;30/12/99;.00
admin;base;JOURNEY 24001A;351.24;30/12/99;30/12/99;.00
admin;base;JOURNEY 24001C;351.24;30/12/99;30/12/99;.00
admin;base;JOVISILVERBLACK;228.10;30/12/99;30/12/99;.00
admin;base;JP01TRICOCAMEL;661.16;18/01/15;31/12/50;462.81
admin;base;JP1010;51.24;27/11/14;30/12/50;25.62
admin;base;JP106;76.03;27/11/14;30/12/50;38.02
admin;base;JP107;101.65;27/11/14;30/12/50;51.24
admin;base;JP108;63.64;27/11/14;30/12/50;32.23
admin;base;JP110;63.64;27/11/14;30/12/50;32.23
admin;base;JP503;111.57;27/11/14;30/12/50;56.20
admin;base;JP506;312.40;30/12/99;30/12/99;.00
admin;base;JP507;100.83;30/12/99;30/12/99;.00
admin;base;JP508P;74.38;27/11/14;30/12/50;37.19
admin;base;JP509B;93.39;27/11/14;30/12/50;47.11
admin;base;JP509S;93.39;27/11/14;30/12/50;47.11
admin;base;JP510;66.94;27/11/14;30/12/50;33.06
admin;base;JP511;93.39;27/11/14;30/12/50;47.11
admin;base;JP512;74.38;27/11/14;30/12/50;37.19
admin;base;JP513;66.94;27/11/14;30/12/50;33.06
admin;base;JP515;163.64;27/11/14;30/12/50;81.82
admin;base;JP516;185.95;27/11/14;30/12/50;93.39
admin;base;JP517;66.94;27/11/14;30/12/50;33.06
admin;base;JP518;96.69;27/11/14;30/12/50;48.76
admin;base;JP519;96.69;27/11/14;30/12/50;48.76
